Lark_ID,firstInterval,firstDet,Field_ID,unique_ID,Survey_Event_ID,Observer,surveyEvent,Survey_Date,Visit,Survey_Time,Temp,Sky_Code,Site_Comments,Number_Detected,Individual_ID,Sex,Age,Distance_1,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Notes,LatUTM,LongUTM,UTM_X,UTM_Y,Count_Date,Start_Time,Site_ID,Interval_1,Interval_2,Interval_3,Interval_4,Interval_5,Interval_6,Interval_7,Interval_8,Interval_9,Interval_10,Interval_11,Interval_12,dayOfYear,surveyYear,sunrise,mas
NA,NA,NA,25_621-1,621,724,GRH,2025,5/16/2025,1,09:47:00,55,Partly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479546.62,4899850.5,2025-05-16,9H 47M 0S,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,2025,2025-05-16T12:45:32Z,242
NA,NA,NA,25_4199-1,4199,725,GRH,2025,5/15/2025,1,09:54:00,54,Partly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486400.18,4968303,2025-05-15,9H 54M 0S,4199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,2025,2025-05-15T12:46:36Z,248.00000000000003
NA,NA,NA,25_4200-1,4200,726,GRH,2025,5/15/2025,1,09:37:00,54,Partly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485750.28,4968313.5,2025-05-15,9H 37M 0S,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,2025,2025-05-15T12:46:36Z,231.00000000000003
NA,NA,NA,25_4320-1,4320,727,GRH,2025,5/15/2025,1,09:18:00,52,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487249.96,4970420.5,2025-05-15,9H 18M 0S,4320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,2025,2025-05-15T12:46:36Z,212.00000000000006
NA,NA,NA,25_3468-1,3468,728,GRH,2025,5/15/2025,1,08:12:00,50,Mostly cloudy,"S male heard behind, already counted previously",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481954.03,4971731.5,2025-05-15,8H 12M 0S,3468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,2025,2025-05-15T12:46:36Z,145.99999999999997
NA,NA,NA,25_3573-1,3573,730,GRH,2025,5/15/2025,1,07:29:00,48,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481963.25,4973376,2025-05-15,7H 29M 0S,3573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,2025,2025-05-15T12:46:36Z,103
NA,NA,NA,25_2795-1,2795,732,GRH,2025,5/15/2025,1,06:40:00,47,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480789.15,4971601,2025-05-15,6H 40M 0S,2795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,2025,2025-05-15T12:46:36Z,54.00000000000002
NA,NA,NA,25_5321-1,5321,733,GRH,2025,5/15/2025,1,06:18:00,47,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478642.46,4971547.5,2025-05-15,6H 18M 0S,5321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,2025,2025-05-15T12:46:36Z,31.999999999999993
NA,NA,NA,25_2950-1,2950,735,GRH,2025,5/14/2025,1,09:29:00,52,Partly cloudy,Peas! Or other beans I don't know,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489827.37,4957683.5,2025-05-14,9H 29M 0S,2950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2025,2025-05-14T12:47:42Z,221.99999999999994
NA,NA,NA,25_1963-1,1963,736,GRH,2025,5/14/2025,1,09:45:00,54,Partly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490277.31,4956527,2025-05-14,9H 45M 0S,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2025,2025-05-14T12:47:42Z,238
NA,NA,NA,25_4887-1,4887,737,GRH,2025,5/14/2025,1,09:05:00,52,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492415.9,4958257,2025-05-14,9H 5M 0S,4887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2025,2025-05-14T12:47:42Z,198.00000000000006
NA,NA,NA,25_3548-1,3548,738,GRH,2025,5/14/2025,1,08:27:00,50,Drizzle,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499675.06,4957010,2025-05-14,8H 27M 0S,3548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2025,2025-05-14T12:47:42Z,159.99999999999997
NA,NA,NA,25_2227-1,222,739,GRH,2025,5/14/2025,1,07:37:00,51,Drizzle,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488508,5017071.5,2025-05-14,7H 37M 0S,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2025,2025-05-14T12:47:42Z,110.00000000000003
NA,NA,NA,25_4030-1,4030,740,GRH,2025,5/14/2025,1,08:06:00,49,Drizzle,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501230.78,4954164.5,2025-05-14,8H 6M 0S,4030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2025,2025-05-14T12:47:42Z,139
NA,NA,NA,25_5380-1,5380,757,GRH,2025,5/21/2025,1,09:03:00,53,Clear,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481323.21,4990304,2025-05-21,9H 3M 0S,5380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,2025,2025-05-21T12:40:40Z,203.00000000000003
NA,NA,NA,25_3367-1,3367,763,GRH,2025,5/21/2025,1,06:40:00,44,Partly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468050.65,4987719,2025-05-21,6H 40M 0S,3367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,2025,2025-05-21T12:40:40Z,60
NA,NA,NA,25_3278-1,3278,766,CWW,2025,5/21/2025,1,09:10:00,49,Partly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494201.81,4886266,2025-05-21,9H 10M 0S,3278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,2025,2025-05-21T12:40:40Z,209.99999999999994
NA,NA,NA,25_5195-1,5195,767,CWW,2025,5/21/2025,1,09:40:00,51,Partly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492974.46,4886178.5,2025-05-21,9H 40M 0S,5195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,2025,2025-05-21T12:40:40Z,239.99999999999994
NA,NA,NA,25_711-1,711,768,CWW,2025,5/22/2025,1,05:48:00,49,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483583.25,4930184,2025-05-22,5H 48M 0S,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,8.999999999999968
NA,NA,NA,25_5808-1,5808,769,CWW,2025,5/22/2025,1,06:17:00,49,Mostly cloudy,"male + female pair NOHA very active, calling, harassing RTHA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486647.62,4928790,2025-05-22,6H 17M 0S,5808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,37.99999999999997
NA,NA,NA,25_2490-1,2490,772,CWW,2025,5/22/2025,1,08:22:00,47,Drizzle,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492517.12,4929887.5,2025-05-22,8H 22M 0S,2490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,163
NA,NA,NA,25_2036-1,2036,773,CWW,2025,5/22/2025,1,08:39:00,47,Drizzle,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493530.71,4929567.5,2025-05-22,8H 39M 0S,2036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,180
NA,NA,NA,25_5328-1,5328,774,CWW,2025,5/22/2025,1,07:45:00,47,Drizzle,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490548.06,4931099.5,2025-05-22,7H 45M 0S,5328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,125.99999999999997
NA,NA,NA,25_1050-1,1050,775,CWW,2025,5/22/2025,1,08:02:00,47,Drizzle,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490879.56,4931490,2025-05-22,8H 2M 0S,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,142.99999999999997
NA,NA,NA,25_5691-1,5691,776,CWW,2025,5/22/2025,1,07:17:00,47,Mostly cloudy,AMKE hunting area,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488676.75,4928599,2025-05-22,7H 17M 0S,5691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,97.99999999999997
NA,NA,NA,25_5692-1,5692,777,CWW,2025,5/22/2025,1,07:00:00,47,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488679.12,4929249,2025-05-22,7H 0M 0S,5692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,80.99999999999997
NA,NA,NA,25_5315-1,5315,778,CWW,2025,5/22/2025,1,06:41:00,49,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487070.59,4930393.5,2025-05-22,6H 41M 0S,5315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,61.99999999999999
NA,NA,NA,25_1967-1,1967,779,CWW,2025,6/10/2025,1,05:49:00,54,Clear,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481465.78,4935236.5,2025-06-10,5H 49M 0S,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,2025,2025-06-10T12:29:34Z,19.999999999999982
NA,NA,NA,25_2601-1,2601,780,CWW,2025,6/10/2025,1,06:21:00,54,Clear,NOHA hunting fields,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486506.9,4932409,2025-06-10,6H 21M 0S,2601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,2025,2025-06-10T12:29:34Z,51.99999999999997
NA,NA,NA,25_2600-1,2600,781,CWW,2025,6/10/2025,1,06:42:00,54,Clear,No larks,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486435.62,4931772,2025-06-10,6H 42M 0S,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,2025,2025-06-10T12:29:34Z,73
NA,NA,NA,25_801-1,801,782,CWW,2025,6/10/2025,1,07:12:00,55,Clear,BAEA perched prominently outside transect,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492404.84,4927905,2025-06-10,7H 12M 0S,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,2025,2025-06-10T12:29:34Z,103
NA,NA,NA,25_2489-1,2489,783,CWW,2025,6/10/2025,1,07:39:00,56,Clear,No larks,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492522.25,4930537.5,2025-06-10,7H 39M 0S,2489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,2025,2025-06-10T12:29:34Z,130.00000000000003
NA,NA,NA,25_1666-1,1666,786,CWW,2025,6/10/2025,1,09:18:00,68,Clear,No larks,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504257.68,4931451,2025-06-10,9H 18M 0S,1666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,2025,2025-06-10T12:29:34Z,229.00000000000003
NA,NA,NA,25_3923-1,3923,787,CWW,2025,6/11/2025,1,05:37:00,49,Clear,11 elk - all bulls in velvet. Young hazelnut,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473055.68,4925130.5,2025-06-11,5H 37M 0S,3923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2025,2025-06-11T12:29:23Z,8.000000000000025
NA,NA,NA,25_2710-1,2710,788,CWW,2025,6/11/2025,1,06:01:00,49,Clear,Mature hazels,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471099.65,4925077,2025-06-11,6H 1M 0S,2710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2025,2025-06-11T12:29:23Z,31.999999999999993
NA,NA,NA,25_4704-1,4704,789,CWW,2025,6/11/2025,1,06:34:00,49,Clear,Xmas tree farm,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473560.28,4920463.5,2025-06-11,6H 34M 0S,4704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2025,2025-06-11T12:29:23Z,64.99999999999999
NA,NA,NA,25_3254-1,3254,790,CWW,2025,6/11/2025,1,07:03:00,50,Clear,"RTHA pair very active, hunting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477220.21,4919544,2025-06-11,7H 3M 0S,3254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2025,2025-06-11T12:29:23Z,93.99999999999999
NA,NA,NA,25_4607-1,4607,791,CWW,2025,6/11/2025,1,08:06:00,50,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471145.53,4907859.5,2025-06-11,8H 6M 0S,4607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2025,2025-06-11T12:29:23Z,156.99999999999997
NA,NA,NA,25_1414-1,1414,792,CWW,2025,6/11/2025,1,07:34:00,50,Clear,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474528.9,4913383,2025-06-11,7H 34M 0S,1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2025,2025-06-11T12:29:23Z,124.99999999999999
NA,NA,NA,25_4450-1,4450,793,CWW,2025,6/11/2025,1,09:00:00,55,Mostly cloudy,lots of traffic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478267.21,4905387.5,2025-06-11,9H 0M 0S,4450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2025,2025-06-11T12:29:23Z,211
NA,NA,NA,25_4071-1,4071,794,CWW,2025,6/11/2025,1,08:34:00,55,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474603.21,4905176.5,2025-06-11,8H 34M 0S,4071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2025,2025-06-11T12:29:23Z,184.99999999999997
NA,NA,NA,25_3987-1,3987,795,CWW,2025,6/11/2025,1,09:23:00,55,Mostly cloudy,Medium size hazelnuts. Loud mowing.,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480321.21,4905761.5,2025-06-11,9H 23M 0S,3987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,2025,2025-06-11T12:29:23Z,233.99999999999997
NA,NA,NA,25_1778-1,1778,796,GRH,2025,5/22/2025,1,07:55:00,53,Drizzle,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504191.43,4995579.5,2025-05-22,7H 55M 0S,1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,136
NA,NA,NA,25_4224-1,4224,797,GRH,2025,5/22/2025,1,08:20:00,53,Drizzle,Field being actively watered by pivot,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499761.93,4961842,2025-05-22,8H 20M 0S,4224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,161
NA,NA,NA,25_1240-1,1240,798,GRH,2025,5/22/2025,1,08:41:00,54,Mostly cloudy,"Really frustrating noise, thought I heard something but never quiet for long enough to confrm",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505220.71,5009886,2025-05-22,8H 41M 0S,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,182
NA,NA,NA,25_1461-1,1461,799,GRH,2025,5/22/2025,1,09:00:00,54,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504110.06,5012159.5,2025-05-22,9H 0M 0S,1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,200.99999999999997
NA,NA,NA,25_5364-1,5364,800,GRH,2025,5/21/2025,1,10:01:00,56,Clear,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483622.71,4985007.5,2025-05-21,10H 1M 0S,5364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,2025,2025-05-21T12:40:40Z,261.00000000000006
NA,NA,NA,25_978-1,978,801,GRH,2025,5/22/2025,1,05:58:00,50,Drizzle,Dog noticed me at min 4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521855.87,4987202,2025-05-22,5H 58M 0S,978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,18.999999999999986
NA,NA,NA,25_4258-1,4258,802,GRH,2025,5/22/2025,1,06:39:00,51,Drizzle,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503484.5,4986924.5,2025-05-22,6H 39M 0S,4258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,60
NA,NA,NA,25_4497-1,4497,803,GRH,2025,5/22/2025,1,07:06:00,51,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495995.06,4986737.5,2025-05-22,7H 6M 0S,4497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,86.99999999999996
NA,NA,NA,25_342-1,342,804,GRH,2025,5/22/2025,1,09:34:00,54,Mostly cloudy,"Pile burns taking place nearby, not too smokey",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494029.56,5003083,2025-05-22,9H 34M 0S,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,234.99999999999997
NA,NA,NA,25_482-1,482,805,GRH,2025,5/22/2025,1,10:03:00,55,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496524.56,5000404.5,2025-05-22,10H 3M 0S,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,2025,2025-05-22T12:39:47Z,264
NA,NA,NA,25_3171-1,3171,806,GRH,2025,6/6/2025,1,09:59:00,71,Clear,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501686.71,5046632,2025-06-06,9H 59M 0S,3171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,2025,2025-06-06T12:30:38Z,268.99999999999994
NA,NA,NA,25_1358-1,1358,807,GRH,2025,6/6/2025,1,09:09:00,67,Partly cloudy,NOHA perched ~300m away,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518495.75,5011216.5,2025-06-06,9H 9M 0S,1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,2025,2025-06-06T12:30:38Z,219.00000000000003
NA,NA,NA,25_5588-1,5588,808,GRH,2025,6/6/2025,1,07:56:00,60,Clear,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495959.25,4935854,2025-06-06,7H 56M 0S,5588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,2025,2025-06-06T12:30:38Z,146
NA,NA,NA,25_4963-1,4963,809,GRH,2025,6/6/2025,1,07:37:00,59,Clear,Loud again!,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497402.96,4933567.5,2025-06-06,7H 37M 0S,4963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,2025,2025-06-06T12:30:38Z,127.00000000000003
NA,NA,NA,25_4965-1,4965,810,GRH,2025,6/6/2025,1,07:19:00,58,Clear,Loud!,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498702.59,4933580,2025-06-06,7H 19M 0S,4965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,2025,2025-06-06T12:30:38Z,108.99999999999999
NA,NA,NA,25_4346-1,4346,813,GRH,2025,6/6/2025,1,06:09:00,55,Partly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491222.53,4925250.5,2025-06-06,6H 9M 0S,4346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,2025,2025-06-06T12:30:38Z,39.00000000000002
NA,NA,NA,25_1117-1,1117,816,GRH,2025,6/5/2025,1,09:51:00,58,Mostly cloudy,Quite a bit of CLSW noise,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497822.43,4919906.5,2025-06-05,9H 51M 0S,1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,2025,2025-06-05T12:30:59Z,261
NA,NA,NA,25_1740-1,1740,817,GRH,2025,6/5/2025,1,09:30:00,57,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500653.12,4916221,2025-06-05,9H 30M 0S,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,2025,2025-06-05T12:30:59Z,240
NA,NA,NA,25_948-1,948,818,GRH,2025,6/5/2025,1,09:09:00,57,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503178.93,4915070,2025-06-05,9H 9M 0S,948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,2025,2025-06-05T12:30:59Z,219.00000000000003
NA,NA,NA,25_5276-1,5276,819,GRH,2025,6/5/2025,1,08:42:00,55,Mostly cloudy,No visually surveyable habitat,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507735.18,4913309,2025-06-05,8H 42M 0S,5276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,2025,2025-06-05T12:30:59Z,191.99999999999994
NA,NA,NA,25_2792-1,2792,821,GRH,2025,6/5/2025,1,07:56:00,56,Mostly cloudy,Large MAKE hunting in field,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498971.71,4910991,2025-06-05,7H 56M 0S,2792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,2025,2025-06-05T12:30:59Z,146
NA,NA,NA,25_923-1,923,823,GRH,2025,6/5/2025,1,07:01:00,54,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488845.62,4895910.5,2025-06-05,7H 1M 0S,923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,2025,2025-06-05T12:30:59Z,91
NA,NA,NA,25_3707-1,3707,824,GRH,2025,6/5/2025,1,06:24:00,52,Mostly cloudy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486198.84,4897600.5,2025-06-05,6H 24M 0S,3707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,2025,2025-06-05T12:30:59Z,54.00000000000002
