OBJECTID,Site_ID,FID,ln_UTM1083,lt_UTM1083,siteID,siteuse,replsit,ln_WGS84,lt_WGS84,stratum,wgt,ip,caty,aux,uniq_ID,srvy_st,keep,fr_yr__,pct_suitable_2021,OBJECTID_1,ORIG_FID,ID,FEATTYP,FT,F_JNCTID,F_JNCTTYP,T_JNCTID,T_JNCTTYP,PJ,METERS,FRC,NETCLASS,NETBCLASS,NET2CLASS,SOL,NAMETYP,CHARGE,SHIELDNUM,RTETYP,RTEDIR,RTEDIRVD,PROCSTAT,FOW,SLIPRD,FREEWAY,BACKRD,TOLLRD,RDCOND,STUBBLE,PRIVATERD,CONSTATUS,ONEWAY,F_BP,T_BP,F_ELEV,T_ELEV,KPH,MINUTES,POSACCUR,CARRIAGE,LANES,RAMP,ADAS,TRANS,DYNSPEED,SPEEDCAT,NTHRUTRAF,ROUGHRD,PARTSTRUC,STATE,FULLNAME,PREFIX,PRETYPE,NAME,TYPE,SUFFIX,NAME_DIR,NAMELC,GIS_PRC_DT,Shape_Length,Shape_Area,recovery_zone,unique_ID,max_2017,max_2018,max_2020,max_2021,max_2017_scaled,max_2018_scaled,max_2020_scaled,max_2021_scaled,X_coord,Y_coord,four_year_avg,four_year_avg_scaled,pct_suitable_2021_2022
203,3062,61,479262,4970010,Site-062,Legacy,None,-123.260000000000005,44.880000000000003,None,13.220000000000001,0.070000000000000,None,0.610000000000000,3906,1,1,0.610000000000000,0.0005449,4941,4165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WHITEAKER,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3906,5,5,4,7,0.5000000,0.5000000,0.4020000,0.6960000,-123.2625961,44.8832436,5.2500000,0.6152941,0.0005449
204,3063,62,474268,4987300,Site-063,Legacy,None,-123.319999999999993,45.030000000000001,None,9.300000000000001,0.100000000000000,None,0.870000000000000,1679,1,1,0.870000000000000,0.4523627,2154,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTERPRISE,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,1679,8,8,6,8,0.7940000,0.7940000,0.5980000,0.7940000,-123.3267059,45.0387115,7.5000000,0.8747059,0.4523627
205,3064,63,470059,4991040,Site-064,Legacy,None,-123.370000000000005,45.070000000000000,None,9.000000000000000,0.110000000000000,None,0.900000000000000,3881,1,1,0.900000000000000,0.3658920,4912,4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLEASANT HILL,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3881,8,8,7,8,0.7940000,0.7940000,0.6960000,0.7940000,-123.3803711,45.0721588,7.7500000,0.9035294,0.3658920
206,3065,64,482954,4984500,Site-065,Legacy,None,-123.209999999999994,45.009999999999998,None,10.320000000000000,0.090000000000000,None,0.780000000000000,4164,1,1,0.780000000000000,0.0000000,5325,4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4164,8,6,6,7,0.7940000,0.5980000,0.5980000,0.6960000,-123.2163239,45.0137901,6.7500000,0.7882353,0.0000000
207,3066,65,481927,4959820,Site-066,Legacy,None,-123.219999999999999,44.789999999999999,None,9.300000000000001,0.100000000000000,None,0.870000000000000,5335,1,1,0.870000000000000,0.0955244,6917,6141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,W,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,5335,7,8,7,8,0.6960000,0.7940000,0.6960000,0.7940000,-123.2284775,44.7915649,7.5000000,0.8747059,0.0955244
208,3067,66,480823,4991780,Site-067,Legacy,None,-123.239999999999995,45.070000000000000,None,10.320000000000000,0.090000000000000,None,0.780000000000000,279,1,1,0.780000000000000,0.0000000,394,394,488400000921627,4110,0,488400200153427,0,488400200156026,0,0,2548.099999999999909,6,0,0,4,0,17, , ,0, , ,1,3,0,0,0, ,1,0,0, ,,0,0,0,0,32,4.781000000000000,0, ,0,0,0,0,0,7,0,0,0,Oregon,SW Salt Creek Rd,SW, ,Salt Creek,Rd, ,,en,,1256.637061435917303,125663.706143591727596,3,279,6,6,8,7,0.5980000,0.5980000,0.7940000,0.6960000,-123.2436447,45.0792542,6.7500000,0.7882353,0.0000000
209,3068,67,479222,4888510,Site-068,Legacy,None,-123.260000000000005,44.140000000000001,None,8.720000000000001,0.110000000000000,None,0.930000000000000,4725,1,1,0.930000000000000,0.9464628,6060,5284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALVADORE,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4725,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.2598114,44.1495361,8.0000000,0.9323530,0.9464628
210,3069,68,474022,4989110,Site-069,Legacy,None,-123.329999999999998,45.049999999999997,None,9.609999999999999,0.100000000000000,None,0.840000000000000,1578,1,1,0.840000000000000,0.0009425,2036,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEJONG,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,1578,8,8,5,8,0.7940000,0.7940000,0.5000000,0.7940000,-123.3299179,45.0549927,7.2500000,0.8458824,0.0009425
211,3070,69,485255,4981180,Site-070,Legacy,None,-123.180000000000007,44.979999999999997,None,9.609999999999999,0.100000000000000,None,0.840000000000000,3238,1,1,0.840000000000000,0.0000001,4085,3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CROWLEY,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3238,8,8,5,8,0.7940000,0.7940000,0.5000000,0.7940000,-123.1870346,44.9839439,7.2500000,0.8458824,0.0000001
212,3071,70,492524,4945250,Site-071,Legacy,None,-123.090000000000003,44.659999999999997,None,9.949999999999999,0.100000000000000,None,0.810000000000000,4651,1,1,0.810000000000000,0.0002530,5960,5184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,NEBERGALL,LP,NE,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4651,7,7,7,7,0.6960000,0.6960000,0.6960000,0.6960000,-123.0942993,44.6605644,7.0000000,0.8170588,0.0002530
213,3072,71,473170,4921510,Site-072,Legacy,None,-123.329999999999998,44.439999999999998,None,10.320000000000000,0.090000000000000,None,0.780000000000000,4702,1,1,0.780000000000000,0.0464119,6035,5259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BELLFOUNTAIN,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4702,6,8,6,7,0.5980000,0.7940000,0.5980000,0.6960000,-123.3371811,44.4463615,6.7500000,0.7882353,0.0464119
214,3073,72,480021,4885010,Site-073,Legacy,None,-123.250000000000000,44.109999999999999,None,9.300000000000001,0.100000000000000,None,0.870000000000000,1189,1,1,0.870000000000000,0.2058142,1573,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOODMAN,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,1189,6,8,8,8,0.5980000,0.7940000,0.7940000,0.7940000,-123.2496948,44.1179657,7.5000000,0.8747059,0.2058142
215,3074,73,480417,4928980,Site-074,Legacy,None,-123.239999999999995,44.509999999999998,None,9.300000000000001,0.100000000000000,None,0.870000000000000,3586,1,1,0.870000000000000,0.0145760,4532,3756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POWELLS,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3586,6,8,8,8,0.5980000,0.7940000,0.7940000,0.7940000,-123.2463989,44.5139008,7.5000000,0.8747059,0.0145760
216,3075,74,486137,4994260,Site-075,Legacy,None,-123.170000000000002,45.100000000000001,None,10.320000000000000,0.090000000000000,None,0.780000000000000,397,1,1,0.780000000000000,0.0367155,603,603,488400000919337,4110,0,488400200153289,0,488400200157967,0,0,1453.799999999999955,6,0,0,4,0,17, , ,0, , ,1,3,0,0,0, ,1,0,0, ,,0,0,0,0,32,2.727000000000000,0, ,0,0,0,0,0,7,0,0,0,Oregon,SE Eola Hills Rd,SE, ,Eola Hills,Rd, ,,en,,1256.637061435917303,125663.706143591727596,3,397,6,6,8,7,0.5980000,0.5980000,0.7940000,0.6960000,-123.1762085,45.1016922,6.7500000,0.7882353,0.0367155
217,3076,75,479679,4907050,Site-076,Legacy,None,-123.250000000000000,44.310000000000002,None,11.130000000000001,0.080000000000000,None,0.730000000000000,3902,1,1,0.730000000000000,0.3001939,4933,4157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,INGRAM ISLAND,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3902,6,6,5,8,0.5980000,0.5980000,0.5000000,0.7940000,-123.2548218,44.3164558,6.2500000,0.7305883,0.3001939
218,3077,76,486424,4963450,Site-077,Legacy,None,-123.170000000000002,44.820000000000000,None,10.710000000000001,0.090000000000000,None,0.750000000000000,3950,1,1,0.750000000000000,0.0497253,5002,4226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUENA VISTA,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3950,5,7,7,7,0.5000000,0.6960000,0.6960000,0.6960000,-123.1717300,44.8243675,6.5000000,0.7594118,0.0497253
219,3078,77,477774,4889340,Site-078,Legacy,None,-123.269999999999996,44.149999999999999,None,9.300000000000001,0.100000000000000,None,0.870000000000000,5252,1,1,0.870000000000000,0.7881590,6784,6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRANKLIN,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,5252,7,7,8,8,0.6960000,0.6960000,0.7940000,0.7940000,-123.2779541,44.1569710,7.5000000,0.8747059,0.7881590
220,3079,78,473571,4915200,Site-079,Legacy,None,-123.329999999999998,44.380000000000003,None,14.580000000000000,0.060000000000000,None,0.550000000000000,3726,1,1,0.550000000000000,0.0000000,4694,3918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRUCE,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3726,4,5,5,5,0.4020000,0.5000000,0.5000000,0.5000000,-123.3318253,44.3895645,4.7500000,0.5576470,0.0000000
221,3080,79,479220,4957850,Site-080,Legacy,None,-123.260000000000005,44.770000000000003,None,11.130000000000001,0.080000000000000,None,0.730000000000000,2741,1,1,0.730000000000000,0.0018676,3432,2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIMPSON,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,2741,7,6,5,7,0.6960000,0.5980000,0.5000000,0.6960000,-123.2626266,44.7737427,6.2500000,0.7305883,0.0018676
222,3081,80,481621,4927380,Site-081,Legacy,None,-123.230000000000004,44.490000000000002,None,9.000000000000000,0.110000000000000,None,0.900000000000000,1425,1,1,0.900000000000000,0.0000000,1857,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE,,KIGER ISLAND,DR,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,1425,8,8,8,7,0.7940000,0.7940000,0.7940000,0.6960000,-123.2311859,44.4995155,7.7500000,0.9035294,0.0000000
223,3082,81,482369,4944680,Site-082,Legacy,None,-123.219999999999999,44.649999999999999,None,11.130000000000001,0.080000000000000,None,0.730000000000000,5410,1,1,0.730000000000000,0.0007378,7028,6252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,W,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,5410,6,6,6,7,0.5980000,0.5980000,0.5980000,0.6960000,-123.2223663,44.6553078,6.2500000,0.7305883,0.0007378
224,3083,82,478532,4910110,Site-083,Legacy,None,-123.260000000000005,44.340000000000003,None,9.949999999999999,0.100000000000000,None,0.810000000000000,3998,1,1,0.810000000000000,0.2798083,5069,4293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OLD RIVER,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3998,5,8,7,8,0.5000000,0.7940000,0.6960000,0.7940000,-123.2693329,44.3439751,7.0000000,0.8170588,0.2798083
225,3084,83,477943,4912080,Site-084,Legacy,None,-123.269999999999996,44.359999999999999,None,10.710000000000001,0.090000000000000,None,0.750000000000000,1509,1,1,0.750000000000000,0.0000000,1958,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HUBBARD,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,1509,6,8,6,6,0.5980000,0.7940000,0.5980000,0.5980000,-123.2768021,44.3617020,6.5000000,0.7594118,0.0000000
226,3085,84,477528,4916620,Site-085,Legacy,None,-123.280000000000001,44.399999999999999,None,8.720000000000001,0.110000000000000,None,0.930000000000000,3709,1,1,0.930000000000000,0.2737055,4675,3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,W,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3709,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.2822113,44.4024773,8.0000000,0.9323530,0.2737055
227,3086,85,475595,4928100,Site-086,Legacy,None,-123.299999999999997,44.500000000000000,None,9.300000000000001,0.100000000000000,None,0.870000000000000,927,1,1,0.870000000000000,0.1098922,1262,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,AIRPORT,AVE,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,927,6,8,8,8,0.5980000,0.7940000,0.7940000,0.7940000,-123.3070145,44.5057640,7.5000000,0.8747059,0.1098922
228,3087,86,484102,4899030,Site-087,Legacy,None,-123.189999999999998,44.240000000000002,None,9.949999999999999,0.100000000000000,None,0.810000000000000,4732,1,1,0.810000000000000,0.0000000,6069,5293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALBANY-JUNCTION CITY,HWY,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4732,6,8,8,6,0.5980000,0.7940000,0.7940000,0.5980000,-123.1991119,44.2443085,7.0000000,0.8170588,0.0000000
229,3088,87,476461,4901780,Site-088,Legacy,None,-123.290000000000006,44.259999999999998,None,10.710000000000001,0.090000000000000,None,0.750000000000000,4306,1,1,0.750000000000000,0.0230720,5523,4747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TERRITORIAL,HWY,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4306,7,6,6,7,0.6960000,0.5980000,0.5980000,0.6960000,-123.2949371,44.2688942,6.5000000,0.7594118,0.0230720
230,3089,88,479503,4895820,Site-089,Legacy,None,-123.250000000000000,44.210000000000001,None,8.720000000000001,0.110000000000000,None,0.930000000000000,814,1,1,0.930000000000000,0.0252375,1128,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIGH PASS,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,814,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.2565842,44.2153130,8.0000000,0.9323530,0.0252375
231,3090,89,481971,4977450,Site-090,Legacy,None,-123.219999999999999,44.950000000000003,None,11.130000000000001,0.080000000000000,None,0.730000000000000,4614,1,1,0.730000000000000,0.0039735,5913,5137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PACIFIC,HWY,W,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4614,6,6,5,8,0.5980000,0.5980000,0.5000000,0.7940000,-123.2285538,44.9502563,6.2500000,0.7305883,0.0039735
232,3091,90,466734,4985660,Site-091,Legacy,None,-123.420000000000002,45.020000000000003,None,11.590000000000000,0.080000000000000,None,0.700000000000000,4406,1,1,0.700000000000000,0.0013593,5645,4869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILL CREEK,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4406,5,7,5,7,0.5000000,0.6960000,0.5000000,0.6960000,-123.4222565,45.0236435,6.0000000,0.7017647,0.0013593
233,3092,91,481393,4962200,Site-092,Legacy,None,-123.230000000000004,44.810000000000002,None,11.130000000000001,0.080000000000000,None,0.730000000000000,1638,1,1,0.730000000000000,0.0005449,2106,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HELMICK,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,1638,6,6,6,7,0.5980000,0.5980000,0.5980000,0.6960000,-123.2353210,44.8129272,6.2500000,0.7305883,0.0005449
234,3093,92,481147,4968570,Site-093,Legacy,None,-123.230000000000004,44.869999999999997,None,11.590000000000000,0.080000000000000,None,0.700000000000000,1761,1,1,0.700000000000000,0.2939146,2256,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIDDELL,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,1761,5,6,5,8,0.5000000,0.5980000,0.5000000,0.7940000,-123.2386703,44.8703346,6.0000000,0.7017647,0.2939146
235,3094,93,476458,4987800,Site-094,Legacy,None,-123.290000000000006,45.039999999999999,None,10.710000000000001,0.090000000000000,None,0.750000000000000,4449,1,1,0.750000000000000,0.2632363,5707,4931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEST PERRYDALE,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4449,6,8,4,8,0.5980000,0.7940000,0.4020000,0.7940000,-123.2989197,45.0432320,6.5000000,0.7594118,0.2632363
236,3095,94,474830,4998980,Site-095,Legacy,None,-123.310000000000002,45.140000000000001,None,10.710000000000001,0.090000000000000,None,0.750000000000000,54,1,1,0.750000000000000,0.0000000,87,87,488400000917339,4110,0,488400200148142,0,488400200157022,0,0,1359.599999999999909,6,0,0,4,0,17, , ,0, , ,1,3,0,0,0, ,1,0,0, ,,0,0,0,0,32,2.551000000000000,0, ,0,0,0,0,0,7,0,0,0,Oregon,SW Muddy Valley Rd,SW, ,Muddy Valley,Rd, ,,en,,1256.637061435917303,125663.706143591727596,3,54,6,7,6,7,0.5980000,0.6960000,0.5980000,0.6960000,-123.3201599,45.1438560,6.5000000,0.7594118,0.0000000
237,3096,95,478636,4998100,Site-096,Legacy,None,-123.269999999999996,45.130000000000003,None,11.130000000000001,0.080000000000000,None,0.730000000000000,6,1,1,0.730000000000000,0.0010866,22,22,488400000917390,4110,0,488400200158121,0,488400200146484,0,0,2421.099999999999909,6,0,0,4,0,17, , ,0, , ,1,3,0,0,0, ,1,0,0, ,,0,0,0,0,32,4.541000000000000,0, ,0,0,0,0,0,7,0,0,0,Oregon,SW Delashmutt Ln,SW, ,Delashmutt,Ln, ,,en,,1256.637061435917303,125663.706143591727596,3,6,6,6,6,7,0.5980000,0.5980000,0.5980000,0.6960000,-123.2716980,45.1360168,6.2500000,0.7305883,0.0010866
238,3097,96,479173,4977250,Site-097,Legacy,None,-123.260000000000005,44.939999999999998,None,9.609999999999999,0.100000000000000,None,0.840000000000000,3719,1,1,0.840000000000000,0.5381128,4687,3911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WILLAMINA-SALEM,HWY,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3719,7,6,8,8,0.6960000,0.5980000,0.7940000,0.7940000,-123.2640152,44.9483681,7.2500000,0.8458824,0.5381128
239,3098,97,483316,4886680,Site-098,Legacy,None,-123.200000000000003,44.130000000000003,None,9.609999999999999,0.100000000000000,None,0.840000000000000,4874,1,1,0.840000000000000,0.5024922,6250,5474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOLLIS,LN,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4874,5,8,8,8,0.5000000,0.7940000,0.7940000,0.7940000,-123.2085648,44.1331100,7.2500000,0.8458824,0.5024922
240,3099,98,484370,4941800,Site-099,Legacy,None,-123.189999999999998,44.619999999999997,None,8.720000000000001,0.110000000000000,None,0.930000000000000,3562,1,1,0.930000000000000,0.0746595,4503,3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALBANY-CORVALLIS,HWY,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3562,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.1970444,44.6293945,8.0000000,0.9323530,0.0746595
241,3100,99,485610,4953150,Site-100,Legacy,None,-123.180000000000007,44.729999999999997,None,8.720000000000001,0.110000000000000,None,0.930000000000000,3501,1,1,0.930000000000000,0.9999236,4424,3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CORVALLIS,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3501,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.1817322,44.7315750,8.0000000,0.9323530,0.9999236
242,3101,100,486424,4891980,Site-101,Legacy,None,-123.159999999999997,44.180000000000000,None,11.130000000000001,0.080000000000000,None,0.730000000000000,3421,1,1,0.730000000000000,0.0000000,4302,3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOVERN,LN,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3421,6,5,8,6,0.5980000,0.5000000,0.7940000,0.5980000,-123.1698456,44.1808624,6.2500000,0.7305883,0.0000000
243,3102,101,480101,4963280,Site-102,Base,None,-123.250000000000000,44.820000000000000,None,10.320000000000000,0.090000000000000,None,0.780000000000000,3784,2,0,0.780000000000000,0.3383199,4784,4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAMERS,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3784,6,7,6,8,0.5980000,0.6960000,0.5980000,0.7940000,-123.2516937,44.8226585,6.7500000,0.7882353,0.3383199
244,3103,102,481983,4902210,Site-103,Base,None,-123.219999999999999,44.270000000000003,None,11.130000000000001,0.080000000000000,None,0.730000000000000,4327,2,0,0.730000000000000,0.0000000,5550,4774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAGER,LN,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4327,8,6,6,5,0.7940000,0.5980000,0.5980000,0.5000000,-123.2257614,44.2729530,6.2500000,0.7305883,0.0000000
245,3104,103,476570,4919540,Site-104,Base,None,-123.290000000000006,44.420000000000002,None,9.949999999999999,0.100000000000000,None,0.810000000000000,3255,2,0,0.810000000000000,0.0049205,4105,3329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINLEY,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3255,6,8,7,7,0.5980000,0.7940000,0.6960000,0.6960000,-123.2943649,44.4288139,7.0000000,0.8170588,0.0049205
246,3105,104,473803,4982070,Site-105,Base,None,-123.329999999999998,44.990000000000002,None,11.130000000000001,0.080000000000000,None,0.730000000000000,4134,2,0,0.730000000000000,0.0002566,5274,4498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VAN WELL,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4134,6,6,6,7,0.5980000,0.5980000,0.5980000,0.6960000,-123.3323288,44.9916229,6.2500000,0.7305883,0.0002566
247,3106,105,479568,4993510,Site-106,Base,None,-123.260000000000005,45.090000000000003,None,11.130000000000001,0.080000000000000,None,0.730000000000000,284,2,0,0.730000000000000,0.0000000,400,400,488400000113924,4110,0,488400200155136,0,488400200148539,0,0,830.299999999999955,7,0,0,4,0,0, , ,0, , ,1,3,0,0,3, ,1,0,0, ,,0,0,0,0,24,2.075000000000000,0, ,0,0,0,0,0,7,0,0,0,Oregon, ,,, ,,,, ,,1256.637061435917303,125663.706143591727596,3,284,8,6,5,6,0.7940000,0.5980000,0.5000000,0.5980000,-123.2596664,45.0947571,6.2500000,0.7305883,0.0000000
248,3107,106,489521,4948670,Site-107,Base,None,-123.129999999999995,44.689999999999998,None,12.630000000000001,0.070000000000000,None,0.640000000000000,3795,2,0,0.640000000000000,0.0000000,4798,4022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPRINGHILL,DR,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3795,5,6,5,6,0.5000000,0.5980000,0.5000000,0.5980000,-123.1322556,44.6913414,5.5000000,0.6441177,0.0000000
249,3108,107,482674,4979510,Site-108,Base,None,-123.219999999999999,44.960000000000001,None,10.320000000000000,0.090000000000000,None,0.780000000000000,4871,2,0,0.780000000000000,0.0177620,6246,5470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARMER,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4871,7,7,6,7,0.6960000,0.6960000,0.5980000,0.6960000,-123.2197037,44.9688568,6.7500000,0.7882353,0.0177620
250,3109,108,473482,4910070,Site-109,Base,None,-123.329999999999998,44.340000000000003,None,9.949999999999999,0.100000000000000,None,0.810000000000000,3515,2,0,0.810000000000000,0.2172742,4441,3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC FARLAND,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3515,8,6,6,8,0.7940000,0.5980000,0.5980000,0.7940000,-123.3326874,44.3434486,7.0000000,0.8170588,0.2172742
251,3110,109,485396,4889690,Site-110,Base,None,-123.180000000000007,44.159999999999997,None,8.720000000000001,0.110000000000000,None,0.930000000000000,4714,2,0,0.930000000000000,0.9906034,6047,5271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRAIRIE,RD,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,4714,8,8,8,8,0.7940000,0.7940000,0.7940000,0.7940000,-123.1826477,44.1602631,8.0000000,0.9323530,0.9906034
252,3111,110,481597,4878000,Site-111,Base,None,-123.230000000000004,44.049999999999997,None,10.710000000000001,0.090000000000000,None,0.750000000000000,3386,2,0,0.750000000000000,0.0199368,4262,3486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BELTLINE,HWY,,,,07/22/2019,1256.637061435917303,125663.706143591727596,3,3386,5,7,7,7,0.5000000,0.6960000,0.6960000,0.6960000,-123.2297440,44.0549660,6.5000000,0.7594118,0.0199368
